Species,Replicate,SubjectNum arg,ArgAntDensity,Survival Time,Status (Alive/Dead)
M_antipodum,6,51,80,24,0
M_antipodum,6,52,80,24,0
M_antipodum,6,53,80,24,0
M_antipodum,6,54,80,24,0
M_antipodum,6,55,80,24,0
M_antipodum,6,56,80,24,0
M_antipodum,6,57,80,24,0
M_antipodum,6,58,80,24,0
M_antipodum,6,59,80,24,0
M_antipodum,6,60,80,24,0
M_antipodum,6,61,80,24,0
M_antipodum,6,62,80,24,0
M_antipodum,6,63,80,24,0
M_antipodum,6,64,80,24,0
M_antipodum,6,65,80,24,0
M_antipodum,6,66,80,24,0
M_antipodum,6,67,80,24,0
M_antipodum,6,68,80,24,0
M_antipodum,6,69,80,24,0
M_antipodum,6,70,80,24,0
M_antipodum,6,71,80,24,0
M_antipodum,6,72,80,24,0
M_antipodum,6,73,80,24,0
M_antipodum,6,74,80,24,0
M_antipodum,6,75,80,24,0
M_antipodum,6,76,80,24,0
M_antipodum,6,77,80,24,0
M_antipodum,6,78,80,24,0
M_antipodum,6,79,80,24,0
M_antipodum,6,80,80,24,0
M_antipodum,1,1,160,24,1
M_antipodum,1,2,160,24,1
M_antipodum,1,3,160,24,1
M_antipodum,1,4,160,24,1
M_antipodum,1,5,160,24,1
M_antipodum,1,6,160,24,1
M_antipodum,1,7,160,24,1
M_antipodum,1,8,160,24,1
M_antipodum,1,9,160,24,1
M_antipodum,1,10,160,24,1
M_antipodum,1,11,160,24,1
M_antipodum,1,12,160,24,1
M_antipodum,1,13,160,24,1
M_antipodum,1,14,160,24,1
M_antipodum,1,15,160,24,1
M_antipodum,1,16,160,24,0
M_antipodum,1,17,160,24,0
M_antipodum,1,18,160,24,0
M_antipodum,1,19,160,24,0
M_antipodum,1,20,160,24,0
M_antipodum,1,21,160,24,0
M_antipodum,1,22,160,24,0
M_antipodum,1,23,160,24,0
M_antipodum,1,24,160,24,0
M_antipodum,1,25,160,24,0
M_antipodum,1,26,160,24,0
M_antipodum,1,27,160,24,0
M_antipodum,1,28,160,24,0
M_antipodum,1,29,160,24,0
M_antipodum,1,30,160,24,0
M_antipodum,1,31,160,24,0
M_antipodum,1,32,160,24,0
M_antipodum,1,33,160,24,0
M_antipodum,1,34,160,24,0
M_antipodum,1,35,160,24,0
M_antipodum,1,36,160,24,0
M_antipodum,1,37,160,24,0
M_antipodum,1,38,160,24,0
M_antipodum,1,39,160,24,0
M_antipodum,1,40,160,24,0
M_antipodum,1,41,160,24,0
M_antipodum,1,42,160,24,0
M_antipodum,1,43,160,24,0
M_antipodum,1,44,160,24,0
M_antipodum,1,45,160,24,0
M_antipodum,1,46,160,24,0
M_antipodum,1,47,160,24,0
M_antipodum,1,48,160,24,0
M_antipodum,1,49,160,24,0
M_antipodum,1,50,160,24,0
M_antipodum,1,51,160,24,0
M_antipodum,1,52,160,24,0
M_antipodum,1,53,160,24,0
M_antipodum,1,54,160,24,0
M_antipodum,1,55,160,24,0
M_antipodum,1,56,160,24,0
M_antipodum,1,57,160,24,0
M_antipodum,1,58,160,24,0
M_antipodum,1,59,160,24,0
M_antipodum,1,60,160,24,0
M_antipodum,1,61,160,24,0
M_antipodum,1,62,160,24,0
M_antipodum,1,63,160,24,0
M_antipodum,1,64,160,24,0
M_antipodum,1,65,160,24,0
M_antipodum,1,66,160,24,0
M_antipodum,1,67,160,24,0
M_antipodum,1,68,160,24,0
M_antipodum,1,69,160,24,0
M_antipodum,1,70,160,24,0
M_antipodum,1,71,160,24,0
M_antipodum,1,72,160,24,0
M_antipodum,1,73,160,24,0
M_antipodum,1,74,160,24,0
M_antipodum,1,75,160,24,0
M_antipodum,1,76,160,24,0
M_antipodum,1,77,160,24,0
M_antipodum,1,78,160,24,0
M_antipodum,1,79,160,24,0
M_antipodum,1,80,160,24,0
M_antipodum,1,81,160,24,0
M_antipodum,1,82,160,24,0
M_antipodum,1,83,160,24,0
M_antipodum,1,84,160,24,0
M_antipodum,1,85,160,24,0
M_antipodum,1,86,160,24,0
M_antipodum,1,87,160,24,0
M_antipodum,1,88,160,24,0
M_antipodum,1,89,160,24,0
M_antipodum,1,90,160,24,0
M_antipodum,1,91,160,24,0
M_antipodum,1,92,160,24,0
M_antipodum,1,93,160,24,0
M_antipodum,1,94,160,24,0
M_antipodum,1,95,160,24,0
M_antipodum,1,96,160,24,0
M_antipodum,1,97,160,24,0
M_antipodum,1,98,160,24,0
M_antipodum,1,99,160,24,0
M_antipodum,1,100,160,24,0
M_antipodum,1,101,160,24,0
M_antipodum,1,102,160,24,0
M_antipodum,1,103,160,24,0
M_antipodum,1,104,160,24,0
M_antipodum,1,105,160,24,0
M_antipodum,1,106,160,24,0
M_antipodum,1,107,160,24,0
M_antipodum,1,108,160,24,0
M_antipodum,1,109,160,24,0
M_antipodum,1,110,160,24,0
M_antipodum,1,111,160,24,0
M_antipodum,1,112,160,24,0
M_antipodum,1,113,160,24,0
M_antipodum,1,114,160,24,0
M_antipodum,1,115,160,24,0
M_antipodum,1,116,160,24,0
M_antipodum,1,117,160,24,0
M_antipodum,1,118,160,24,0
M_antipodum,1,119,160,24,0
M_antipodum,1,120,160,24,0
M_antipodum,1,121,160,24,0
M_antipodum,1,122,160,24,0
M_antipodum,1,123,160,24,0
M_antipodum,1,124,160,24,0
M_antipodum,1,125,160,24,0
M_antipodum,1,126,160,24,0
M_antipodum,1,127,160,24,0
M_antipodum,1,128,160,24,0
M_antipodum,1,129,160,24,0
M_antipodum,1,130,160,24,0
M_antipodum,1,131,160,24,0
M_antipodum,1,132,160,24,0
M_antipodum,1,133,160,24,0
M_antipodum,1,134,160,24,0
M_antipodum,1,135,160,24,0
M_antipodum,1,136,160,24,0
M_antipodum,1,137,160,24,0
M_antipodum,1,138,160,24,0
M_antipodum,1,139,160,24,0
M_antipodum,1,140,160,24,0
M_antipodum,1,141,160,24,0
M_antipodum,1,142,160,24,0
M_antipodum,1,143,160,24,0
M_antipodum,1,144,160,24,0
M_antipodum,1,145,160,24,0
M_antipodum,1,146,160,24,0
M_antipodum,1,147,160,24,0
M_antipodum,1,148,160,24,0
M_antipodum,1,149,160,24,0
M_antipodum,1,150,160,24,0
M_antipodum,1,151,160,24,0
M_antipodum,1,152,160,24,0
M_antipodum,1,153,160,24,0
M_antipodum,1,154,160,24,0
M_antipodum,1,155,160,24,0
M_antipodum,1,156,160,24,0
M_antipodum,1,157,160,24,0
M_antipodum,1,158,160,24,0
M_antipodum,1,159,160,24,0
M_antipodum,1,160,160,24,0
M_antipodum,2,1,160,1,1
M_antipodum,2,2,160,4,1
M_antipodum,2,3,160,24,1
M_antipodum,2,4,160,24,1
M_antipodum,2,5,160,24,1
M_antipodum,2,6,160,24,1
M_antipodum,2,7,160,24,1
M_antipodum,2,8,160,24,1
M_antipodum,2,9,160,24,1
M_antipodum,2,10,160,24,1
M_antipodum,2,11,160,24,1
M_antipodum,2,12,160,24,1
M_antipodum,2,13,160,24,1
M_antipodum,2,14,160,24,1
M_antipodum,2,15,160,24,1
M_antipodum,2,16,160,24,1
M_antipodum,2,17,160,24,1
M_antipodum,2,18,160,24,1
M_antipodum,2,19,160,24,1
M_antipodum,2,20,160,24,1
M_antipodum,2,21,160,24,1
M_antipodum,2,22,160,24,1
M_antipodum,2,23,160,24,1
M_antipodum,2,24,160,24,0
M_antipodum,2,25,160,24,0
M_antipodum,2,26,160,24,0
M_antipodum,2,27,160,24,0
M_antipodum,2,28,160,24,0
M_antipodum,2,29,160,24,0
M_antipodum,2,30,160,24,0
M_antipodum,2,31,160,24,0
M_antipodum,2,32,160,24,0
M_antipodum,2,33,160,24,0
M_antipodum,2,34,160,24,0
M_antipodum,2,35,160,24,0
M_antipodum,2,36,160,24,0
M_antipodum,2,37,160,24,0
M_antipodum,2,38,160,24,0
M_antipodum,2,39,160,24,0
M_antipodum,2,40,160,24,0
M_antipodum,2,41,160,24,0
M_antipodum,2,42,160,24,0
M_antipodum,2,43,160,24,0
M_antipodum,2,44,160,24,0
M_antipodum,2,45,160,24,0
M_antipodum,2,46,160,24,0
M_antipodum,2,47,160,24,0
M_antipodum,2,48,160,24,0
M_antipodum,2,49,160,24,0
M_antipodum,2,50,160,24,0
M_antipodum,2,51,160,24,0
M_antipodum,2,52,160,24,0
M_antipodum,2,53,160,24,0
M_antipodum,2,54,160,24,0
M_antipodum,2,55,160,24,0
M_antipodum,2,56,160,24,0
M_antipodum,2,57,160,24,0
M_antipodum,2,58,160,24,0
M_antipodum,2,59,160,24,0
M_antipodum,2,60,160,24,0
M_antipodum,2,61,160,24,0
M_antipodum,2,62,160,24,0
M_antipodum,2,63,160,24,0
M_antipodum,2,64,160,24,0
M_antipodum,2,65,160,24,0
M_antipodum,2,66,160,24,0
M_antipodum,2,67,160,24,0
M_antipodum,2,68,160,24,0
M_antipodum,2,69,160,24,0
M_antipodum,2,70,160,24,0
M_antipodum,2,71,160,24,0
M_antipodum,2,72,160,24,0
M_antipodum,2,73,160,24,0
M_antipodum,2,74,160,24,0
M_antipodum,2,75,160,24,0
M_antipodum,2,76,160,24,0
M_antipodum,2,77,160,24,0
M_antipodum,2,78,160,24,0
M_antipodum,2,79,160,24,0
M_antipodum,2,80,160,24,0
M_antipodum,2,81,160,24,0
M_antipodum,2,82,160,24,0
M_antipodum,2,83,160,24,0
M_antipodum,2,84,160,24,0
M_antipodum,2,85,160,24,0
M_antipodum,2,86,160,24,0
M_antipodum,2,87,160,24,0
M_antipodum,2,88,160,24,0
M_antipodum,2,89,160,24,0
M_antipodum,2,90,160,24,0
M_antipodum,2,91,160,24,0
M_antipodum,2,92,160,24,0
M_antipodum,2,93,160,24,0
M_antipodum,2,94,160,24,0
M_antipodum,2,95,160,24,0
M_antipodum,2,96,160,24,0
M_antipodum,2,97,160,24,0
M_antipodum,2,98,160,24,0
M_antipodum,2,99,160,24,0
M_antipodum,2,100,160,24,0
M_antipodum,2,101,160,24,0
M_antipodum,2,102,160,24,0
M_antipodum,2,103,160,24,0
M_antipodum,2,104,160,24,0
M_antipodum,2,105,160,24,0
M_antipodum,2,106,160,24,0
M_antipodum,2,107,160,24,0
M_antipodum,2,108,160,24,0
M_antipodum,2,109,160,24,0
M_antipodum,2,110,160,24,0
M_antipodum,2,111,160,24,0
M_antipodum,2,112,160,24,0
M_antipodum,2,113,160,24,0
M_antipodum,2,114,160,24,0
M_antipodum,2,115,160,24,0
M_antipodum,2,116,160,24,0
M_antipodum,2,117,160,24,0
M_antipodum,2,118,160,24,0
M_antipodum,2,119,160,24,0
M_antipodum,2,120,160,24,0
M_antipodum,2,121,160,24,0
M_antipodum,2,122,160,24,0
M_antipodum,2,123,160,24,0
M_antipodum,2,124,160,24,0
M_antipodum,2,125,160,24,0
M_antipodum,2,126,160,24,0
M_antipodum,2,127,160,24,0
M_antipodum,2,128,160,24,0
M_antipodum,2,129,160,24,0
M_antipodum,2,130,160,24,0
M_antipodum,2,131,160,24,0
M_antipodum,2,132,160,24,0
M_antipodum,2,133,160,24,0
M_antipodum,2,134,160,24,0
M_antipodum,2,135,160,24,0
M_antipodum,2,136,160,24,0
M_antipodum,2,137,160,24,0
M_antipodum,2,138,160,24,0
M_antipodum,2,139,160,24,0
M_antipodum,2,140,160,24,0
M_antipodum,2,141,160,24,0
M_antipodum,2,142,160,24,0
M_antipodum,2,143,160,24,0
M_antipodum,2,144,160,24,0
M_antipodum,2,145,160,24,0
M_antipodum,2,146,160,24,0
M_antipodum,2,147,160,24,0
M_antipodum,2,148,160,24,0
M_antipodum,2,149,160,24,0
M_antipodum,2,150,160,24,0
M_antipodum,2,151,160,24,0
M_antipodum,2,152,160,24,0
M_antipodum,2,153,160,24,0
M_antipodum,2,154,160,24,0
M_antipodum,2,155,160,24,0
M_antipodum,2,156,160,24,0
M_antipodum,2,157,160,24,0
M_antipodum,2,158,160,24,0
M_antipodum,2,159,160,24,0
M_antipodum,2,160,160,24,0
M_antipodum,3,1,160,24,1
M_antipodum,3,2,160,24,1
M_antipodum,3,3,160,24,1
M_antipodum,3,4,160,24,1
M_antipodum,3,5,160,24,1
M_antipodum,3,6,160,24,1
M_antipodum,3,7,160,24,1
M_antipodum,3,8,160,24,1
M_antipodum,3,9,160,24,1
M_antipodum,3,10,160,24,1
M_antipodum,3,11,160,24,1
M_antipodum,3,12,160,24,1
M_antipodum,3,13,160,24,1
M_antipodum,3,14,160,24,1
M_antipodum,3,15,160,24,0
M_antipodum,3,16,160,24,0
M_antipodum,3,17,160,24,0
M_antipodum,3,18,160,24,0
M_antipodum,3,19,160,24,0
M_antipodum,3,20,160,24,0
M_antipodum,3,21,160,24,0
M_antipodum,3,22,160,24,0
M_antipodum,3,23,160,24,0
M_antipodum,3,24,160,24,0
M_antipodum,3,25,160,24,0
M_antipodum,3,26,160,24,0
M_antipodum,3,27,160,24,0
M_antipodum,3,28,160,24,0
M_antipodum,3,29,160,24,0
M_antipodum,3,30,160,24,0
M_antipodum,3,31,160,24,0
M_antipodum,3,32,160,24,0
M_antipodum,3,33,160,24,0
M_antipodum,3,34,160,24,0
M_antipodum,3,35,160,24,0
M_antipodum,3,36,160,24,0
M_antipodum,3,37,160,24,0
M_antipodum,3,38,160,24,0
M_antipodum,3,39,160,24,0
M_antipodum,3,40,160,24,0
M_antipodum,3,41,160,24,0
M_antipodum,3,42,160,24,0
M_antipodum,3,43,160,24,0
M_antipodum,3,44,160,24,0
M_antipodum,3,45,160,24,0
M_antipodum,3,46,160,24,0
M_antipodum,3,47,160,24,0
M_antipodum,3,48,160,24,0
M_antipodum,3,49,160,24,0
M_antipodum,3,50,160,24,0
M_antipodum,3,51,160,24,0
M_antipodum,3,52,160,24,0
M_antipodum,3,53,160,24,0
M_antipodum,3,54,160,24,0
M_antipodum,3,55,160,24,0
M_antipodum,3,56,160,24,0
M_antipodum,3,57,160,24,0
M_antipodum,3,58,160,24,0
M_antipodum,3,59,160,24,0
M_antipodum,3,60,160,24,0
M_antipodum,3,61,160,24,0
M_antipodum,3,62,160,24,0
M_antipodum,3,63,160,24,0
M_antipodum,3,64,160,24,0
M_antipodum,3,65,160,24,0
M_antipodum,3,66,160,24,0
M_antipodum,3,67,160,24,0
M_antipodum,3,68,160,24,0
M_antipodum,3,69,160,24,0
M_antipodum,3,70,160,24,0
M_antipodum,3,71,160,24,0
M_antipodum,3,72,160,24,0
M_antipodum,3,73,160,24,0
M_antipodum,3,74,160,24,0
M_antipodum,3,75,160,24,0
M_antipodum,3,76,160,24,0
M_antipodum,3,77,160,24,0
M_antipodum,3,78,160,24,0
M_antipodum,3,79,160,24,0
M_antipodum,3,80,160,24,0
M_antipodum,3,81,160,24,0
M_antipodum,3,82,160,24,0
M_antipodum,3,83,160,24,0
M_antipodum,3,84,160,24,0
M_antipodum,3,85,160,24,0
M_antipodum,3,86,160,24,0
M_antipodum,3,87,160,24,0
M_antipodum,3,88,160,24,0
M_antipodum,3,89,160,24,0
M_antipodum,3,90,160,24,0
M_antipodum,3,91,160,24,0
M_antipodum,3,92,160,24,0
M_antipodum,3,93,160,24,0
M_antipodum,3,94,160,24,0
M_antipodum,3,95,160,24,0
M_antipodum,3,96,160,24,0
M_antipodum,3,97,160,24,0
M_antipodum,3,98,160,24,0
M_antipodum,3,99,160,24,0
M_antipodum,3,100,160,24,0
M_antipodum,3,101,160,24,0
M_antipodum,3,102,160,24,0
M_antipodum,3,103,160,24,0
M_antipodum,3,104,160,24,0
M_antipodum,3,105,160,24,0
M_antipodum,3,106,160,24,0
M_antipodum,3,107,160,24,0
M_antipodum,3,108,160,24,0
M_antipodum,3,109,160,24,0
M_antipodum,3,110,160,24,0
M_antipodum,3,111,160,24,0
M_antipodum,3,112,160,24,0
M_antipodum,3,113,160,24,0
M_antipodum,3,114,160,24,0
M_antipodum,3,115,160,24,0
M_antipodum,3,116,160,24,0
M_antipodum,3,117,160,24,0
M_antipodum,3,118,160,24,0
M_antipodum,3,119,160,24,0
M_antipodum,3,120,160,24,0
M_antipodum,3,121,160,24,0
M_antipodum,3,122,160,24,0
M_antipodum,3,123,160,24,0
M_antipodum,3,124,160,24,0
M_antipodum,3,125,160,24,0
M_antipodum,3,126,160,24,0
M_antipodum,3,127,160,24,0
M_antipodum,3,128,160,24,0
M_antipodum,3,129,160,24,0
M_antipodum,3,130,160,24,0
M_antipodum,3,131,160,24,0
M_antipodum,3,132,160,24,0
M_antipodum,3,133,160,24,0
M_antipodum,3,134,160,24,0
M_antipodum,3,135,160,24,0
M_antipodum,3,136,160,24,0
M_antipodum,3,137,160,24,0
M_antipodum,3,138,160,24,0
M_antipodum,3,139,160,24,0
M_antipodum,3,140,160,24,0
M_antipodum,3,141,160,24,0
M_antipodum,3,142,160,24,0
M_antipodum,3,143,160,24,0
M_antipodum,3,144,160,24,0
M_antipodum,3,145,160,24,0
M_antipodum,3,146,160,24,0
M_antipodum,3,147,160,24,0
M_antipodum,3,148,160,24,0
M_antipodum,3,149,160,24,0
M_antipodum,3,150,160,24,0
M_antipodum,3,151,160,24,0
M_antipodum,3,152,160,24,0
M_antipodum,3,153,160,24,0
M_antipodum,3,154,160,24,0
M_antipodum,3,155,160,24,0
M_antipodum,3,156,160,24,0
M_antipodum,3,157,160,24,0
M_antipodum,3,158,160,24,0
M_antipodum,3,159,160,24,0
M_antipodum,3,160,160,24,0
M_antipodum,4,1,160,24,1
M_antipodum,4,2,160,24,1
M_antipodum,4,3,160,24,1
M_antipodum,4,4,160,24,1
M_antipodum,4,5,160,24,1
M_antipodum,4,6,160,24,0
M_antipodum,4,7,160,24,0
M_antipodum,4,8,160,24,0
M_antipodum,4,9,160,24,0
M_antipodum,4,10,160,24,0
M_antipodum,4,11,160,24,0
M_antipodum,4,12,160,24,0
M_antipodum,4,13,160,24,0
M_antipodum,4,14,160,24,0
M_antipodum,4,15,160,24,0
M_antipodum,4,16,160,24,0
M_antipodum,4,17,160,24,0
M_antipodum,4,18,160,24,0
M_antipodum,4,19,160,24,0
M_antipodum,4,20,160,24,0
M_antipodum,4,21,160,24,0
M_antipodum,4,22,160,24,0
M_antipodum,4,23,160,24,0
M_antipodum,4,24,160,24,0
M_antipodum,4,25,160,24,0
M_antipodum,4,26,160,24,0
M_antipodum,4,27,160,24,0
M_antipodum,4,28,160,24,0
M_antipodum,4,29,160,24,0
M_antipodum,4,30,160,24,0
M_antipodum,4,31,160,24,0
M_antipodum,4,32,160,24,0
M_antipodum,4,33,160,24,0
M_antipodum,4,34,160,24,0
M_antipodum,4,35,160,24,0
M_antipodum,4,36,160,24,0
M_antipodum,4,37,160,24,0
M_antipodum,4,38,160,24,0
M_antipodum,4,39,160,24,0
M_antipodum,4,40,160,24,0
M_antipodum,4,41,160,24,0
M_antipodum,4,42,160,24,0
M_antipodum,4,43,160,24,0
M_antipodum,4,44,160,24,0
M_antipodum,4,45,160,24,0
M_antipodum,4,46,160,24,0
M_antipodum,4,47,160,24,0
M_antipodum,4,48,160,24,0
M_antipodum,4,49,160,24,0
M_antipodum,4,50,160,24,0
M_antipodum,4,51,160,24,0
M_antipodum,4,52,160,24,0
M_antipodum,4,53,160,24,0
M_antipodum,4,54,160,24,0
M_antipodum,4,55,160,24,0
M_antipodum,4,56,160,24,0
M_antipodum,4,57,160,24,0
M_antipodum,4,58,160,24,0
M_antipodum,4,59,160,24,0
M_antipodum,4,60,160,24,0
M_antipodum,4,61,160,24,0
M_antipodum,4,62,160,24,0
M_antipodum,4,63,160,24,0
M_antipodum,4,64,160,24,0
M_antipodum,4,65,160,24,0
M_antipodum,4,66,160,24,0
M_antipodum,4,67,160,24,0
M_antipodum,4,68,160,24,0
M_antipodum,4,69,160,24,0
M_antipodum,4,70,160,24,0
M_antipodum,4,71,160,24,0
M_antipodum,4,72,160,24,0
M_antipodum,4,73,160,24,0
M_antipodum,4,74,160,24,0
M_antipodum,4,75,160,24,0
M_antipodum,4,76,160,24,0
M_antipodum,4,77,160,24,0
M_antipodum,4,78,160,24,0
M_antipodum,4,79,160,24,0
M_antipodum,4,80,160,24,0
M_antipodum,4,81,160,24,0
M_antipodum,4,82,160,24,0
M_antipodum,4,83,160,24,0
M_antipodum,4,84,160,24,0
M_antipodum,4,85,160,24,0
M_antipodum,4,86,160,24,0
M_antipodum,4,87,160,24,0
M_antipodum,4,88,160,24,0
M_antipodum,4,89,160,24,0
M_antipodum,4,90,160,24,0
M_antipodum,4,91,160,24,0
M_antipodum,4,92,160,24,0
M_antipodum,4,93,160,24,0
M_antipodum,4,94,160,24,0
M_antipodum,4,95,160,24,0
M_antipodum,4,96,160,24,0
M_antipodum,4,97,160,24,0
M_antipodum,4,98,160,24,0
M_antipodum,4,99,160,24,0
M_antipodum,4,100,160,24,0
M_antipodum,4,101,160,24,0
M_antipodum,4,102,160,24,0
M_antipodum,4,103,160,24,0
M_antipodum,4,104,160,24,0
M_antipodum,4,105,160,24,0
M_antipodum,4,106,160,24,0
M_antipodum,4,107,160,24,0
M_antipodum,4,108,160,24,0
M_antipodum,4,109,160,24,0
M_antipodum,4,110,160,24,0
M_antipodum,4,111,160,24,0
M_antipodum,4,112,160,24,0
M_antipodum,4,113,160,24,0
M_antipodum,4,114,160,24,0
M_antipodum,4,115,160,24,0
M_antipodum,4,116,160,24,0
M_antipodum,4,117,160,24,0
M_antipodum,4,118,160,24,0
M_antipodum,4,119,160,24,0
M_antipodum,4,120,160,24,0
M_antipodum,4,121,160,24,0
M_antipodum,4,122,160,24,0
M_antipodum,4,123,160,24,0
M_antipodum,4,124,160,24,0
M_antipodum,4,125,160,24,0
M_antipodum,4,126,160,24,0
M_antipodum,4,127,160,24,0
M_antipodum,4,128,160,24,0
M_antipodum,4,129,160,24,0
M_antipodum,4,130,160,24,0
M_antipodum,4,131,160,24,0
M_antipodum,4,132,160,24,0
M_antipodum,4,133,160,24,0
M_antipodum,4,134,160,24,0
M_antipodum,4,135,160,24,0
M_antipodum,4,136,160,24,0
M_antipodum,4,137,160,24,0
M_antipodum,4,138,160,24,0
M_antipodum,4,139,160,24,0
M_antipodum,4,140,160,24,0
M_antipodum,4,141,160,24,0
M_antipodum,4,142,160,24,0
M_antipodum,4,143,160,24,0
M_antipodum,4,144,160,24,0
M_antipodum,4,145,160,24,0
M_antipodum,4,146,160,24,0
M_antipodum,4,147,160,24,0
M_antipodum,4,148,160,24,0
M_antipodum,4,149,160,24,0
M_antipodum,4,150,160,24,0
M_antipodum,4,151,160,24,0
M_antipodum,4,152,160,24,0
M_antipodum,4,153,160,24,0
M_antipodum,4,154,160,24,0
M_antipodum,4,155,160,24,0
M_antipodum,4,156,160,24,0
M_antipodum,4,157,160,24,0
M_antipodum,4,158,160,24,0
M_antipodum,4,159,160,24,0
M_antipodum,4,160,160,24,0
M_antipodum,5,1,160,24,1
M_antipodum,5,2,160,24,1
M_antipodum,5,3,160,24,1
M_antipodum,5,4,160,24,1
M_antipodum,5,5,160,24,1
M_antipodum,5,6,160,24,1
M_antipodum,5,7,160,24,1
M_antipodum,5,8,160,24,0
M_antipodum,5,9,160,24,0
M_antipodum,5,10,160,24,0
M_antipodum,5,11,160,24,0
M_antipodum,5,12,160,24,0
M_antipodum,5,13,160,24,0
M_antipodum,5,14,160,24,0
M_antipodum,5,15,160,24,0
M_antipodum,5,16,160,24,0
M_antipodum,5,17,160,24,0
M_antipodum,5,18,160,24,0
M_antipodum,5,19,160,24,0
M_antipodum,5,20,160,24,0
M_antipodum,5,21,160,24,0
M_antipodum,5,22,160,24,0
M_antipodum,5,23,160,24,0
M_antipodum,5,24,160,24,0
M_antipodum,5,25,160,24,0
M_antipodum,5,26,160,24,0
M_antipodum,5,27,160,24,0
M_antipodum,5,28,160,24,0
M_antipodum,5,29,160,24,0
M_antipodum,5,30,160,24,0
M_antipodum,5,31,160,24,0
M_antipodum,5,32,160,24,0
M_antipodum,5,33,160,24,0
M_antipodum,5,34,160,24,0
M_antipodum,5,35,160,24,0
M_antipodum,5,36,160,24,0
M_antipodum,5,37,160,24,0
M_antipodum,5,38,160,24,0
M_antipodum,5,39,160,24,0
M_antipodum,5,40,160,24,0
M_antipodum,5,41,160,24,0
M_antipodum,5,42,160,24,0
M_antipodum,5,43,160,24,0
M_antipodum,5,44,160,24,0
M_antipodum,5,45,160,24,0
M_antipodum,5,46,160,24,0
M_antipodum,5,47,160,24,0
M_antipodum,5,48,160,24,0
M_antipodum,5,49,160,24,0
M_antipodum,5,50,160,24,0
M_antipodum,5,51,160,24,0
M_antipodum,5,52,160,24,0
M_antipodum,5,53,160,24,0
M_antipodum,5,54,160,24,0
M_antipodum,5,55,160,24,0
M_antipodum,5,56,160,24,0
M_antipodum,5,57,160,24,0
M_antipodum,5,58,160,24,0
M_antipodum,5,59,160,24,0
M_antipodum,5,60,160,24,0
M_antipodum,5,61,160,24,0
M_antipodum,5,62,160,24,0
M_antipodum,5,63,160,24,0
M_antipodum,5,64,160,24,0
M_antipodum,5,65,160,24,0
M_antipodum,5,66,160,24,0
M_antipodum,5,67,160,24,0
M_antipodum,5,68,160,24,0
M_antipodum,5,69,160,24,0
M_antipodum,5,70,160,24,0
M_antipodum,5,71,160,24,0
M_antipodum,5,72,160,24,0
M_antipodum,5,73,160,24,0
M_antipodum,5,74,160,24,0
M_antipodum,5,75,160,24,0
M_antipodum,5,76,160,24,0
M_antipodum,5,77,160,24,0
M_antipodum,5,78,160,24,0
M_antipodum,5,79,160,24,0
M_antipodum,5,80,160,24,0
M_antipodum,5,81,160,24,0
M_antipodum,5,82,160,24,0
M_antipodum,5,83,160,24,0
M_antipodum,5,84,160,24,0
M_antipodum,5,85,160,24,0
M_antipodum,5,86,160,24,0
M_antipodum,5,87,160,24,0
M_antipodum,5,88,160,24,0
M_antipodum,5,89,160,24,0
M_antipodum,5,90,160,24,0
M_antipodum,5,91,160,24,0
M_antipodum,5,92,160,24,0
M_antipodum,5,93,160,24,0
M_antipodum,5,94,160,24,0
M_antipodum,5,95,160,24,0
M_antipodum,5,96,160,24,0
M_antipodum,5,97,160,24,0
M_antipodum,5,98,160,24,0
M_antipodum,5,99,160,24,0
M_antipodum,5,100,160,24,0
M_antipodum,5,101,160,24,0
M_antipodum,5,102,160,24,0
M_antipodum,5,103,160,24,0
M_antipodum,5,104,160,24,0
M_antipodum,5,105,160,24,0
M_antipodum,5,106,160,24,0
M_antipodum,5,107,160,24,0
M_antipodum,5,108,160,24,0
M_antipodum,5,109,160,24,0
M_antipodum,5,110,160,24,0
M_antipodum,5,111,160,24,0
M_antipodum,5,112,160,24,0
M_antipodum,5,113,160,24,0
M_antipodum,5,114,160,24,0
M_antipodum,5,115,160,24,0
M_antipodum,5,116,160,24,0
M_antipodum,5,117,160,24,0
M_antipodum,5,118,160,24,0
M_antipodum,5,119,160,24,0
M_antipodum,5,120,160,24,0
M_antipodum,5,121,160,24,0
M_antipodum,5,122,160,24,0
M_antipodum,5,123,160,24,0
M_antipodum,5,124,160,24,0
M_antipodum,5,125,160,24,0
M_antipodum,5,126,160,24,0
M_antipodum,5,127,160,24,0
M_antipodum,5,128,160,24,0
M_antipodum,5,129,160,24,0
M_antipodum,5,130,160,24,0
M_antipodum,5,131,160,24,0
M_antipodum,5,132,160,24,0
M_antipodum,5,133,160,24,0
M_antipodum,5,134,160,24,0
M_antipodum,5,135,160,24,0
M_antipodum,5,136,160,24,0
M_antipodum,5,137,160,24,0
M_antipodum,5,138,160,24,0
M_antipodum,5,139,160,24,0
M_antipodum,5,140,160,24,0
M_antipodum,5,141,160,24,0
M_antipodum,5,142,160,24,0
M_antipodum,5,143,160,24,0
M_antipodum,5,144,160,24,0
M_antipodum,5,145,160,24,0
M_antipodum,5,146,160,24,0
M_antipodum,5,147,160,24,0
M_antipodum,5,148,160,24,0
M_antipodum,5,149,160,24,0
M_antipodum,5,150,160,24,0
